system:index,fire_nov,fire_oct,hcho,lat,lon,u_component_of_wind_10m,v_component_of_wind_10m,.geo,wind_speed,wind_dir_rad,plume_score_nov,plume_score_oct
402,320.04998779296875,,0.0002484609658289,30.85,74.95,0.0128052519427405,-0.4286760442786746,"{""type"":""Point"",""coordinates"":[74.95,30.85]}",0.42886725850282537,3.1117299043601734,32.87295579435588,14.50164664132259
403,320.4700012207031,,0.0002571839492599,30.85,75.1,-0.0500636716683705,-0.4086910996172163,"{""type"":""Point"",""coordinates"":[75.1,30.85]}",0.4117460213860576,-3.019702331975231,36.12491475196602,15.830213299046804
404,312.0299987792969,,0.0002615341436917,30.85,75.25,-0.0450330184565649,-0.425144143237008,"{""type"":""Point"",""coordinates"":[75.25,30.85]}",0.4275225318974883,-3.0360620430838257,27.19000181035537,16.2364368616822
405,309.17999267578125,,0.0002608685427861,30.85,75.4,-0.042327465613683,-0.4606323566701678,"{""type"":""Point"",""coordinates"":[75.4,30.849999999999994]}",0.46257300219185965,-3.0499600735210604,24.97913602929661,16.308317115279515
406,,,0.0002572983288668,30.85,75.55,0.0138303034835391,-0.5709001653724249,"{""type"":""Point"",""coordinates"":[75.55,30.85]}",0.5710676633435909,3.1173719583839596,21.212541169866988,14.300611885266399
407,,,0.0002574899779268,30.85,75.7,0.0800259821944766,-0.6554714951250288,"{""type"":""Point"",""coordinates"":[75.7,30.85]}",0.6603385788727109,3.0201047092034266,20.494801943233306,8.925176393051217
408,,,0.0002801353866571,30.85,75.85,0.1655969321727752,-0.736289501852459,"{""type"":""Point"",""coordinates"":[75.85000000000001,30.85]}",0.754681770339775,2.92036638375656,19.781216934110184,6.927679874614604
409,,,0.0003348218827982,30.85,76.0,0.372409133778678,-0.814987215068605,"{""type"":""Point"",""coordinates"":[76.0,30.85]}",0.8960428135123154,2.7129734215829764,19.370503274823243,6.114709460997047
410,,,0.0002767229180556,30.85,76.15,0.5753601835833656,-0.8529585421085357,"{""type"":""Point"",""coordinates"":[76.15,30.85]}",1.0288720111894398,2.548154615024909,11.525546420412017,5.182607154891741
411,,,0.000266337824888,30.85,76.3,0.582647103071213,-0.8440738578637441,"{""type"":""Point"",""coordinates"":[76.3,30.85]}",1.0256404458904012,2.5374201712244657,8.065270152698602,1.4597455424632284
412,,,0.000263744671888,30.85,76.45,0.5047255535920463,-0.8261084987057583,"{""type"":""Point"",""coordinates"":[76.45,30.85]}",0.9680925245464297,2.5931477231785847,4.297668556171715,0.0
413,,,0.00028836171738,30.85,76.6,0.3444421470165253,-0.8487945881154805,"{""type"":""Point"",""coordinates"":[76.6,30.85]}",0.9160200027594823,2.756094979706748,2.1423487124043925,0.0
414,,,0.0002699000897041,30.85,76.75,0.1918264514870113,-0.9184730006588832,"{""type"":""Point"",""coordinates"":[76.75,30.85]}",0.9382910211812918,2.9356986299348526,0.49121981050257485,0.0
415,,,0.0002149537006436,30.85,76.9,0.0082486384444766,-0.9359307507673896,"{""type"":""Point"",""coordinates"":[76.90000000000002,30.85]}",0.9359670989239939,3.132779581812085,0.0,0.0
416,,,0.000157965741028,30.85,77.05,-0.0167839136388566,-0.8006704019175636,"{""type"":""Point"",""coordinates"":[77.05,30.85]}",0.8008462975277275,-3.120633397626395,0.0,0.0
417,,,0.0001666206732999,30.85,77.2,0.031710891591178,-0.7284040987491607,"{""type"":""Point"",""coordinates"":[77.2,30.85]}",0.7290940348954205,3.0980853740722076,0.0,0.0
418,,,0.0001608068915213,30.85,77.35,0.1780521730581919,-0.4824052923255495,"{""type"":""Point"",""coordinates"":[77.35,30.85]}",0.5142153657704553,2.7880111975494595,0.0,0.0
419,,,0.0001686943767126,30.85,77.5,0.2251482559574975,-0.3746836668915219,"{""type"":""Point"",""coordinates"":[77.5,30.85]}",0.43712651188869767,2.6005100032019666,0.0,0.00024190111223744754
420,,,0.0002734966660895,31.0,74.5,-0.0551034801536136,-0.4273173338837094,"{""type"":""Point"",""coordinates"":[74.5,30.999999999999993]}",0.4308555411765308,-3.0133482430842276,6.7064175629494365,15.019460042184528
421,,,0.0002774928931549,31.0,74.65,-0.0094956378142038,-0.4439375460147858,"{""type"":""Point"",""coordinates"":[74.65000000000002,30.999999999999993]}",0.4440390882558974,-3.120206334348992,7.180508027789937,17.019440182893256
422,314.1199951171875,,0.0002667987742099,31.0,74.8,-0.0162203556961483,-0.4744480033715566,"{""type"":""Point"",""coordinates"":[74.8,30.999999999999993]}",0.47472519191861534,-3.107418117053781,11.149066514730206,16.76545885219991
423,310.2300109863281,,0.0002685628082769,31.0,74.95,-0.0081396400928497,-0.4678890976640913,"{""type"":""Point"",""coordinates"":[74.95,30.999999999999993]}",0.4679598929969947,-3.124197892397416,17.40923291702399,15.645194814525066
424,313.8599853515625,,0.0002780896001591,31.0,75.1,-0.0318022920025719,-0.4320099201467302,"{""type"":""Point"",""coordinates"":[75.1,30.999999999999993]}",0.43317889708733626,-3.068110472525763,25.06465889710603,16.515337915602352
425,,,0.0002553563774879,31.0,75.25,0.0189575956927405,-0.4361708223819733,"{""type"":""Point"",""coordinates"":[75.25,30.999999999999993]}",0.43658261157748407,3.0981562963635056,18.228647710581576,19.323177982932293
426,312.2300109863281,,0.0002602999164373,31.0,75.4,0.0778273602326711,-0.4620263318220773,"{""type"":""Point"",""coordinates"":[75.4,30.999999999999993]}",0.4685354087982575,2.974711397223107,14.158518042291961,24.09287262959319
427,,,0.0002639459148094,31.0,75.55,0.1848633574114905,-0.5649536457326677,"{""type"":""Point"",""coordinates"":[75.55,30.999999999999993]}",0.5944300486517157,2.8253553909682494,14.23607330420268,20.269162789939575
428,,,0.0002657227341056,31.0,75.7,0.3140327367517683,-0.6442501816484663,"{""type"":""Point"",""coordinates"":[75.7,30.999999999999993]}",0.7167111386785384,2.6880441544942153,21.03868026980127,15.067240445083662
429,,,0.0002914330445188,31.0,75.85,0.4482883791128795,-0.723105569018258,"{""type"":""Point"",""coordinates"":[75.85000000000001,31.0]}",0.8507903001285755,2.5866339612516063,25.506657642123145,11.914333140756899
430,,,0.0003041179229588,31.0,76.0,0.6152781930234696,-0.8218099282847509,"{""type"":""Point"",""coordinates"":[76.0,30.999999999999993]}",1.026615221510773,2.498932563549949,22.856296273063737,7.514500604241233
431,,,0.0002621508111021,31.0,76.15,0.7118703967995114,-0.8718563828203407,"{""type"":""Point"",""coordinates"":[76.15,30.999999999999993]}",1.1255634207382816,2.45687163297432,13.618805874410695,5.729239240367624
432,,,0.0002797325463216,31.0,76.3,0.6101573434140949,-0.8630049288272856,"{""type"":""Point"",""coordinates"":[76.3,30.999999999999993]}",1.0569150821623912,2.5261742017280064,8.610300406843933,3.8790215142587687
433,,,0.0002573680259219,31.0,76.45,0.2561992135312823,-0.8131192002031541,"{""type"":""Point"",""coordinates"":[76.45,30.999999999999993]}",0.85252617012797,2.8363572442459777,1.7659934579387202,0.0
434,,,0.0002703545439471,31.0,76.6,0.0771481745772891,-0.7345204995738136,"{""type"":""Point"",""coordinates"":[76.6,30.999999999999993]}",0.7385609014392601,3.036944321495877,0.4487125993531994,0.0
435,,,0.0002075130685799,31.0,76.75,-0.1013131969504885,-0.6469418320390915,"{""type"":""Point"",""coordinates"":[76.75,30.999999999999993]}",0.654826769396628,-2.9862510937212954,0.001975730773837997,0.0
436,,,0.0001717608825256,31.0,76.9,-0.2567724525928497,-0.5656694524817997,"{""type"":""Point"",""coordinates"":[76.90000000000002,31.0]}",0.6212197854878789,-2.71547810577348,0.0,0.0
437,,,0.0001862537102067,31.0,77.05,-0.1587754229704539,-0.310339727004369,"{""type"":""Point"",""coordinates"":[77.05,30.999999999999993]}",0.3485977353578087,-2.6686938186018354,0.0,0.0
438,,,0.0001568142858723,31.0,77.2,-0.0547966089513566,-0.2472286972734662,"{""type"":""Point"",""coordinates"":[77.2,30.999999999999993]}",0.25322854718238835,-2.92347535915408,0.0,0.0
439,,,0.0001518950988266,31.0,77.35,0.1755894045035044,-0.1435655706458621,"{""type"":""Point"",""coordinates"":[77.35,30.999999999999993]}",0.22680985879976054,2.2561897624239835,0.2611136943756179,0.03805053756421592
440,,,0.0001259577975136,31.0,77.5,0.2150632136397892,-0.0852346109019385,"{""type"":""Point"",""coordinates"":[77.5,30.999999999999993]}",0.2313376855522646,1.9481293163813889,0.0,0.0023989349546487725
441,,,0.0002953587327139,31.15,74.5,-0.0282778508133358,-0.438179557191001,"{""type"":""Point"",""coordinates"":[74.5,31.149999999999995]}",0.4390910625220274,-3.0771471735075173,6.176803352421839,14.50266797023303
442,,,0.0002852673014697,31.15,74.65,0.0210470325416988,-0.4548296087317997,"{""type"":""Point"",""coordinates"":[74.65000000000002,31.14999999999999]}",0.4553163192308544,3.0953510973994613,7.1856549844009425,21.003695736288154
443,,,0.0003008129204491,31.15,74.8,0.0079516006840599,-0.4871762070390912,"{""type"":""Point"",""coordinates"":[74.8,31.149999999999995]}",0.487241095001678,3.125272286183941,7.961314237739785,16.91849769747423
444,,,0.0002571740244367,31.15,74.95,0.0031440648767682,-0.5047573837969037,"{""type"":""Point"",""coordinates"":[74.95,31.150000000000002]}",0.504767175677504,3.135363870580925,9.995969103871726,14.318987071813178
445,318.8800048828125,,0.0002540978085113,31.15,75.1,-0.0066269854704538,-0.4702850666311055,"{""type"":""Point"",""coordinates"":[75.1,31.149999999999995]}",0.4703317561388439,-3.1275021638916565,13.695755822636503,15.175663281923221
446,,,0.0002671066548818,31.15,75.25,0.0440939075416989,-0.4744415607717303,"{""type"":""Point"",""coordinates"":[75.25,31.150000000000002]}",0.4764861669238797,3.0489203198099837,10.628211454402495,17.10581849708997
447,,313.5,0.0002660102271343,31.15,75.4,0.102357389529546,-0.5005201876163483,"{""type"":""Point"",""coordinates"":[75.4,31.149999999999995]}",0.5108791377643128,2.9398719996843874,9.186608266119002,18.558589681342585
448,,,0.0002652783921008,31.15,75.55,0.2037432266606225,-0.5978909287187789,"{""type"":""Point"",""coordinates"":[75.55,31.149999999999995]}",0.6316524875707257,2.8131641948912867,9.435910308793325,18.249064478455324
449,313.25,,0.0002698773120343,31.15,75.7,0.3304433948463864,-0.6756788790225982,"{""type"":""Point"",""coordinates"":[75.7,31.149999999999995]}",0.7521534316579561,2.6867402032136045,8.67692952748113,13.92030440861933
450,310.5400085449219,,0.0002751252882806,31.15,75.85,0.4603865643342336,-0.7519636690616607,"{""type"":""Point"",""coordinates"":[75.85000000000001,31.150000000000002]}",0.8817058172702242,2.592217545409464,11.159699035338573,11.1126347531056
451,,,0.0002582698179224,31.15,76.0,0.631625442372428,-0.8530039793915218,"{""type"":""Point"",""coordinates"":[76.0,31.149999999999995]}",1.0613983645690892,2.504217495826269,13.273483215717839,8.86474194102922
452,,,0.000266200588192,31.15,76.15,0.6250288983186086,-0.843417390849855,"{""type"":""Point"",""coordinates"":[76.15,31.150000000000002]}",1.049768554930729,2.503833142735285,8.970687254786327,4.876011999718187
453,,,0.0002630928261778,31.15,76.3,0.4637584176328448,-0.8252709607283276,"{""type"":""Point"",""coordinates"":[76.3,31.149999999999995]}",0.9466488412007786,2.629623488841087,4.57829579550511,2.790453647058443
454,,,0.0002501262003001,31.15,76.45,0.098915006717046,-0.7718475666311054,"{""type"":""Point"",""coordinates"":[76.45,31.149999999999995]}",0.7781599094454764,3.0141338385832905,0.9152990162311976,0.027420793692476443
455,,,0.00023926025202,31.15,76.6,-0.0801424748367733,-0.6960232529375288,"{""type"":""Point"",""coordinates"":[76.6,31.150000000000002]}",0.7006219985860435,-3.026954113579215,0.0,0.0
456,,,0.0002060293380314,31.15,76.75,-0.2533917831050026,-0.6084205104245078,"{""type"":""Point"",""coordinates"":[76.75,31.150000000000002]}",0.6590773196297619,-2.746965067273051,0.0,0.0
457,,,0.0001607415894423,31.15,76.9,-0.3039271970589954,-0.4570170409149593,"{""type"":""Point"",""coordinates"":[76.90000000000002,31.150000000000002]}",0.548849994806234,-2.554728300282549,0.0,0.0
458,,,0.0001381975708672,31.15,77.05,-0.1919076793723636,-0.2092597438229454,"{""type"":""Point"",""coordinates"":[77.05,31.149999999999995]}",0.28393343900803697,-2.39942146786565,0.0,0.0
459,,,0.0001505334579775,31.15,77.2,-0.0949726614687178,-0.1370151420434316,"{""type"":""Point"",""coordinates"":[77.2,31.149999999999995]}",0.16671219384206246,-2.535475778797137,0.0,0.0
460,,,0.0001742662551356,31.15,77.35,0.1375621285703447,-0.0635752684540219,"{""type"":""Point"",""coordinates"":[77.35,31.149999999999995]}",0.15154258139481785,2.0037137065383956,0.0,0.0
461,,,0.0001419801553603,31.15,77.5,0.1543220433923933,-0.0413889891571468,"{""type"":""Point"",""coordinates"":[77.5,31.149999999999995]}",0.1597759102626367,1.8328286010290067,0.0,0.010725864701500562
462,,,0.0002874640822842,31.3,74.5,0.0226346247726016,-0.4821913301944732,"{""type"":""Point"",""coordinates"":[74.5,31.300000000000004]}",0.4827222857433785,3.0946859168435688,6.664686263612714,6.205846942661821
463,,318.1700134277344,0.0003173794986111,31.3,74.65,0.0474111682838864,-0.527637768454022,"{""type"":""Point"",""coordinates"":[74.65000000000002,31.3]}",0.5297635638444599,3.051977796174268,8.842224919030073,8.495890508477999
464,,,0.0002854586244181,31.3,74.8,-0.0220817652013566,-0.6212501002682579,"{""type"":""Point"",""coordinates"":[74.8,31.300000000000004]}",0.6216424144455784,-3.1060635277179283,7.427666632020495,10.42126887385998
465,,,0.0002922160559578,31.3,74.95,-0.0445108287864261,-0.6565758923689524,"{""type"":""Point"",""coordinates"":[74.95,31.300000000000004]}",0.6580829099128321,-3.0739038623427346,4.98812602883699,12.179133897697715
466,312.010009765625,,0.0002911814434351,31.3,75.1,0.0343320124679141,-0.6119201984670428,"{""type"":""Point"",""coordinates"":[75.1,31.3]}",0.6128825469631535,3.0855460369692853,4.235201478109392,13.602305645533606
467,,,0.0002865778537208,31.3,75.25,0.0913981881406572,-0.6273458169566261,"{""type"":""Point"",""coordinates"":[75.25,31.300000000000004]}",0.6339687711933227,2.9969202318913313,4.826902537856018,16.11591557763741
468,,,0.0002685103687044,31.3,75.4,0.1159817927413517,-0.6704132404592305,"{""type"":""Point"",""coordinates"":[75.4,31.3]}",0.6803717287119916,2.97028777639883,6.787847524129369,22.77541691380698
469,,,0.0003167917112011,31.3,75.55,0.15800042880906,-0.7751634710364872,"{""type"":""Point"",""coordinates"":[75.55,31.3]}",0.7911021061362318,2.940518542334686,8.862644008157398,15.763492390956372
470,,,0.0002923808509306,31.3,75.7,0.1773668838871849,-0.8395091063446467,"{""type"":""Point"",""coordinates"":[75.7,31.3]}",0.8580411127302919,2.933380084672582,7.604469268073882,7.713238484786706
471,,,0.0002408239696745,31.3,75.85,0.2124515871206919,-0.905822786357668,"{""type"":""Point"",""coordinates"":[75.85000000000001,31.3]}",0.930403459341629,2.911216757139566,5.391747141774067,4.403999567470214
472,,,0.0002722856064456,31.3,76.0,0.2190813614262474,-0.9310350530677368,"{""type"":""Point"",""coordinates"":[76.0,31.3]}",0.9564637541304017,2.9104874429839875,3.3920282706458376,2.632969602495587
473,,,0.0002362320715287,31.3,76.15,0.0936581843429141,-0.8650665607717302,"{""type"":""Point"",""coordinates"":[76.15,31.300000000000004]}",0.8701218363308905,3.033745702818731,1.5211967824163841,0.5838299185410555
474,,,0.0002197078458852,31.3,76.3,-0.021546690331565,-0.7700602538055842,"{""type"":""Point"",""coordinates"":[76.3,31.3]}",0.7703616386836543,-3.1136194270445126,0.5202838692994125,0.10497709657118458
475,,,0.0002125614777526,31.3,76.45,-0.2776620739036136,-0.6138824787404801,"{""type"":""Point"",""coordinates"":[76.45,31.3]}",0.6737565769541783,-2.7168235968429415,0.0,0.0
476,,,0.000200022216998,31.3,76.6,-0.3571630775928496,-0.5244218938880496,"{""type"":""Point"",""coordinates"":[76.6,31.300000000000004]}",0.634494906823313,-2.543691122722033,0.0,0.0
477,,,0.0002062492526193,31.3,76.75,-0.3943711260954538,-0.4339359184106189,"{""type"":""Point"",""coordinates"":[76.75,31.3]}",0.5863693088699847,-2.40392406543388,0.0,0.0
478,,,0.0001751113726165,31.3,76.9,-0.3673071205615997,-0.3416087157196469,"{""type"":""Point"",""coordinates"":[76.90000000000002,31.300000000000004]}",0.5016084483647381,-2.3199600660515567,0.0,0.0
479,,,0.0001746004059181,31.3,77.05,-0.2381933510303497,-0.3130422280894385,"{""type"":""Point"",""coordinates"":[77.05,31.3]}",0.39335926205222044,-2.4911529364187976,0.0,0.0
480,,,0.0001695108659374,31.3,77.2,-0.1504583656787872,-0.2598806069956885,"{""type"":""Point"",""coordinates"":[77.2,31.300000000000004]}",0.300292606794072,-2.6167935038554555,0.0,0.0
481,,,0.0001602905943381,31.3,77.35,0.0378666261831919,-0.1994469861189524,"{""type"":""Point"",""coordinates"":[77.35,31.3]}",0.20300980678388714,2.9539676648478013,0.0,0.0
482,,,0.0001483553513218,31.3,77.5,0.0471236248811086,-0.1726549261146121,"{""type"":""Point"",""coordinates"":[77.5,31.3]}",0.17897027555875752,2.875146984830946,0.0,0.0
483,,,0.0003254313054215,31.45,74.5,0.1331987930668724,-0.4369900498125288,"{""type"":""Point"",""coordinates"":[74.5,31.450000000000003]}",0.4568393832734082,2.845729179387698,3.175343598524809,2.4296345207605725
484,,,0.0002900507503349,31.45,74.65,0.1182217829757266,-0.4360324760278066,"{""type"":""Point"",""coordinates"":[74.65000000000002,31.450000000000003]}",0.4517750658468211,2.87682726258918,11.337368386058657,8.7551304638528
485,,,0.0002998371258073,31.45,74.8,0.0562049779627058,-0.4175120360321468,"{""type"":""Point"",""coordinates"":[74.8,31.45000000000001]}",0.4212781738703026,3.007778301086667,7.773322819477467,7.299159206375387
486,,,0.0003020191298427,31.45,74.95,0.0427782608403099,-0.444473977221383,"{""type"":""Point"",""coordinates"":[74.95,31.450000000000003]}",0.44652782223229504,3.045643494083909,3.176871464640067,7.890641373321342
487,,,0.0002882412258399,31.45,75.1,0.0534353382057613,-0.4621189018090565,"{""type"":""Point"",""coordinates"":[75.1,31.45000000000001]}",0.46519803823573086,3.026472763477383,1.890942366253374,13.815936766969886
488,,,0.0002745745879269,31.45,75.25,-0.0119407739904191,-0.5835330863793691,"{""type"":""Point"",""coordinates"":[75.25,31.45000000000001]}",0.5836552449716549,-3.1211326179300847,2.6034790512686783,6.734163026491139
489,,323.3800048828125,0.0002890366614558,31.45,75.4,-0.0345746444331275,-0.6575246499644386,"{""type"":""Point"",""coordinates"":[75.4,31.450000000000003]}",0.6584330424185398,-3.0890579977783643,6.6119402604045305,2.0436247096342908
490,,,0.0002939919248188,31.45,75.55,-0.0115159014860789,-0.7605974309974246,"{""type"":""Point"",""coordinates"":[75.55,31.450000000000003]}",0.7606846048310161,-3.126453210333806,11.5340309968141,0.9383256171393308
491,,,0.0002549403907749,31.45,75.7,-0.0201889971892038,-0.7960503796736399,"{""type"":""Point"",""coordinates"":[75.7,31.450000000000003]}",0.7963063497084849,-3.116236632375714,5.704557615135112,0.35477667065070284
492,,,0.0002726146763016,31.45,75.85,-0.0770632512039608,-0.7809112873342303,"{""type"":""Point"",""coordinates"":[75.85000000000001,31.450000000000003]}",0.784704519785715,-3.043227391907011,1.4409959872334839,0.06857150192902389
493,,,0.000265007109704,31.45,76.0,-0.2266665226883358,-0.6269260307153066,"{""type"":""Point"",""coordinates"":[76.0,31.450000000000003]}",0.6666438033133372,-2.794663586293564,0.003615258741994008,0.0
494,,,0.0002533421231905,31.45,76.15,-0.3700682832135093,-0.5218109455373553,"{""type"":""Point"",""coordinates"":[76.15,31.450000000000003]}",0.6397164974605415,-2.524718892438456,0.0,0.0
495,,,0.000228317654619,31.45,76.3,-0.4310427433914607,-0.4450402478377025,"{""type"":""Point"",""coordinates"":[76.3,31.450000000000003]}",0.6195632887977469,-2.3721705035279235,0.0,0.0
496,,,0.000251810898475,31.45,76.45,-0.4617875079313915,-0.3232398463620079,"{""type"":""Point"",""coordinates"":[76.45,31.450000000000003]}",0.5636769471582277,-2.181505709394385,0.0,0.0
497,,,0.0001978967166614,31.45,76.6,-0.4607095592551762,-0.3053809596432579,"{""type"":""Point"",""coordinates"":[76.6,31.45000000000001]}",0.5527303397695261,-2.156151405555784,0.0,0.0
498,,,0.0001978092481274,31.45,76.75,-0.4760487112734052,-0.2616455402639178,"{""type"":""Point"",""coordinates"":[76.75,31.450000000000003]}",0.5432133689859514,-2.0733471757057043,0.0,0.0
499,,,0.0001797562047253,31.45,76.9,-0.4440347545676761,-0.1793518390920426,"{""type"":""Point"",""coordinates"":[76.90000000000002,31.45000000000001]}",0.4788882389970277,-1.9546722527139457,0.0,0.0
500,,,0.0001101845732628,31.45,77.05,-0.3036420272456275,-0.1960666557153065,"{""type"":""Point"",""coordinates"":[77.05,31.450000000000003]}",0.3614424078511249,-2.1441543768022786,0.0,0.0
501,,,0.0001418407814627,31.45,77.2,-0.224413647254308,-0.235428567065133,"{""type"":""Point"",""coordinates"":[77.2,31.45000000000001]}",0.32525081900638286,-2.380143604652153,0.0,0.0
502,,,0.0001154806451285,31.45,77.35,-0.0486378226015302,-0.2629469454288482,"{""type"":""Point"",""coordinates"":[77.35,31.450000000000003]}",0.2674074305208807,-2.9586879601246485,0.0,0.0
503,,,0.0001140266426323,31.45,77.5,-0.0520290036996205,-0.2366214652856192,"{""type"":""Point"",""coordinates"":[77.5,31.450000000000003]}",0.24227409077300985,-2.925154086847966,0.0,0.0
504,,,0.0003198473684836,31.6,74.5,0.1689162274201711,-0.3932834525903066,"{""type"":""Point"",""coordinates"":[74.5,31.6]}",0.4280240249883351,2.7359145348782135,0.0,0.0
505,316.989990234375,313.0,0.0003050267325429,31.6,74.65,0.1562270184357961,-0.3980736951033273,"{""type"":""Point"",""coordinates"":[74.65000000000002,31.599999999999994]}",0.42763249177600543,2.767605270140948,0.0,0.0
506,,,0.0002657138961527,31.6,74.8,0.099730165137185,-0.3316837211449941,"{""type"":""Point"",""coordinates"":[74.8,31.6]}",0.3463527056497183,2.849513494509456,1.0554364133220948,0.8075739411213362
507,,,0.0003055117664423,31.6,74.95,0.0813985950416988,-0.3220282985104453,"{""type"":""Point"",""coordinates"":[74.95,31.6]}",0.33215652382016364,2.894010089112778,0.5717782976375675,0.43749983176855045
508,,317.94000244140625,0.0002698265419587,31.6,75.1,0.0305088380972544,-0.3907640569739871,"{""type"":""Point"",""coordinates"":[75.1,31.6]}",0.39195323372159324,3.063675883615538,0.04160982682167967,0.03183802587404692
509,,,0.0002816440396151,31.6,75.25,-0.0363650090164608,-0.5134572671519385,"{""type"":""Point"",""coordinates"":[75.25,31.6]}",0.5147434109067395,-3.0708868885614375,0.043449726574557576,0.0
510,,,0.0002714175728298,31.6,75.4,-0.0773613062169816,-0.5995880451467303,"{""type"":""Point"",""coordinates"":[75.4,31.6]}",0.6045581821317738,-3.013277453129079,0.19486120474144641,0.0
511,315.9800109863281,,0.0002899935941556,31.6,75.55,-0.1457003361648983,-0.6980926838186053,"{""type"":""Point"",""coordinates"":[75.55,31.6]}",0.7131353189680256,-2.9358343548313215,0.0,0.0
512,,,0.0002592194805359,31.6,75.7,-0.2020540959305233,-0.6845065971215564,"{""type"":""Point"",""coordinates"":[75.7,31.6]}",0.7137052186899251,-2.854561789384571,0.0,0.0
513,,,0.0002694151328027,31.6,75.85,-0.2611086613602108,-0.6620619356632232,"{""type"":""Point"",""coordinates"":[75.85000000000001,31.6]}",0.7116907612801049,-2.765934362074221,0.0,0.0
514,,,0.000241198382788,31.6,76.0,-0.4125114527013567,-0.5051676756805845,"{""type"":""Point"",""coordinates"":[76.0,31.6]}",0.6521963501602166,-2.456821462872976,0.0,0.0
515,,,0.0002950830377676,31.6,76.15,-0.5553052352534402,-0.3300540824731192,"{""type"":""Point"",""coordinates"":[76.15,31.6]}",0.6459873076594084,-2.1070622572282125,0.0,0.0
516,,,0.0001844262367006,31.6,76.3,-0.5519822100798287,-0.2650723252031539,"{""type"":""Point"",""coordinates"":[76.3,31.599999999999994]}",0.6123297296663119,-2.018494248582815,0.0,0.0
517,,,0.0001819127730781,31.6,76.45,-0.5430917614036136,-0.1537597980764177,"{""type"":""Point"",""coordinates"":[76.45,31.6]}",0.5644384260563594,-1.8466952730760822,0.0,0.0
518,,,0.000196164245978,31.6,76.6,-0.5419704099496205,-0.135260381301244,"{""type"":""Point"",""coordinates"":[76.6,31.6]}",0.5585940350654648,-1.8153716779740952,0.0,0.0
519,,,0.0001842479096337,31.6,76.75,-0.5416055553489261,-0.1250091877248552,"{""type"":""Point"",""coordinates"":[76.75,31.6]}",0.5558451894191824,-1.7976360025817675,0.0,0.0
520,,,0.000197445492801,31.6,76.9,-0.4788814206918079,-0.1063537922170427,"{""type"":""Point"",""coordinates"":[76.90000000000002,31.6]}",0.4905492270942338,-1.7893373139147384,0.0,0.0
521,,,0.0001225711915678,31.6,77.05,-0.3337957680225373,-0.132700295580758,"{""type"":""Point"",""coordinates"":[77.05,31.6]}",0.35920604560193037,-1.9491883038159288,0.0,0.0
522,,,9.187399497819018e-05,31.6,77.2,-0.255592100487815,-0.1682993895477718,"{""type"":""Point"",""coordinates"":[77.2,31.6]}",0.3060261530554635,-2.153101897269989,0.0,0.0
523,,,0.0001221564656528,31.6,77.35,-0.09705328212844,-0.2664951225121816,"{""type"":""Point"",""coordinates"":[77.35,31.6]}",0.28361768261990516,-2.792337981951844,0.0,0.0
524,,,9.59004403874523e-05,31.6,77.5,-0.0675872041119469,-0.287761127286487,"{""type"":""Point"",""coordinates"":[77.5,31.6]}",0.29559177345937715,-2.9109014292651665,0.0,0.0
525,,,0.0002972213840903,31.75,74.5,0.1732626087135738,-0.3754028644826678,"{""type"":""Point"",""coordinates"":[74.5,31.750000000000004]}",0.4134576668052308,2.7091854310130086,0.0,0.0
526,,,0.0003016152385768,31.75,74.65,0.1592285917864905,-0.3768846624427373,"{""type"":""Point"",""coordinates"":[74.65000000000002,31.750000000000004]}",0.4091403099511033,2.7418530910584913,0.0,0.0
527,,,0.0003043587286735,31.75,74.8,0.1035852134227752,-0.3194003959496815,"{""type"":""Point"",""coordinates"":[74.8,31.750000000000004]}",0.3357774700194389,2.827983628097403,0.0,0.0
528,,,0.0002879318705669,31.75,74.95,0.0789212458663516,-0.3243812037838829,"{""type"":""Point"",""coordinates"":[74.95,31.750000000000004]}",0.3338438683237691,2.9029317858801824,0.0,0.0
529,,,0.0002827379342079,31.75,75.1,0.0340217504236433,-0.4271532171302371,"{""type"":""Point"",""coordinates"":[75.1,31.750000000000004]}",0.4285059514249483,3.0621127858318995,0.0,0.0
530,,,0.0002772406382116,31.75,75.25,-0.0327581703662872,-0.5497074027856191,"{""type"":""Point"",""coordinates"":[75.25,31.750000000000004]}",0.5506826004179337,-3.0820710324696887,0.0,0.0
531,,,0.0002659810742795,31.75,75.4,-0.0737809161345164,-0.6247830185625287,"{""type"":""Point"",""coordinates"":[75.4,31.750000000000004]}",0.6291243469058828,-3.024046580363112,0.0,0.0
532,,,0.0002794691799703,31.75,75.55,-0.1903716279400719,-0.6289011961883968,"{""type"":""Point"",""coordinates"":[75.55,31.750000000000004]}",0.6570830018283454,-2.84765592596466,0.0,0.0
533,,,0.0002775518466126,31.75,75.7,-0.2561200545893775,-0.6024692436059313,"{""type"":""Point"",""coordinates"":[75.7,31.750000000000004]}",0.6546500376949266,-2.7396227174605134,0.0,0.0
534,,,0.0002563313668435,31.75,75.85,-0.3134605493810442,-0.5854777342743344,"{""type"":""Point"",""coordinates"":[75.85000000000001,31.75000000000001]}",0.6641096997855657,-2.650033326388915,0.0,0.0
535,,,0.0002064808090248,31.75,76.0,-0.4513216740555233,-0.434031879239612,"{""type"":""Point"",""coordinates"":[76.0,31.750000000000004]}",0.6261588661582213,-2.336668282476089,0.0,0.0
