system:index,date,mean,name,.geo
20240101T074458_20240102T213126_0,2024-01-01,0.056681471553756156,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240101T074458_20240102T213126_1,2024-01-01,0.056288250805692115,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240101T074458_20240102T213126_2,2024-01-01,0.04389623616246286,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240101T074458_20240102T213126_3,2024-01-01,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240101T074458_20240102T213126_4,2024-01-01,0.04241988492989696,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240101T092629_20240102T231051_0,2024-01-01,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240101T092629_20240102T231051_1,2024-01-01,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240101T092629_20240102T231051_2,2024-01-01,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240101T092629_20240102T231051_3,2024-01-01,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240101T092629_20240102T231051_4,2024-01-01,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240101T110759_20240103T005129_0,2024-01-01,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240101T110759_20240103T005129_1,2024-01-01,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240101T110759_20240103T005129_2,2024-01-01,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240101T110759_20240103T005129_3,2024-01-01,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240101T110759_20240103T005129_4,2024-01-01,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240101T124929_20240103T024056_0,2024-01-01,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240101T124929_20240103T024056_1,2024-01-01,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240101T124929_20240103T024056_2,2024-01-01,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240101T124929_20240103T024056_3,2024-01-01,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240101T124929_20240103T024056_4,2024-01-01,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240101T143058_20240103T042059_0,2024-01-01,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240101T143058_20240103T042059_1,2024-01-01,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240101T143058_20240103T042059_2,2024-01-01,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240101T143058_20240103T042059_3,2024-01-01,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240101T143058_20240103T042059_4,2024-01-01,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240101T161228_20240103T060102_0,2024-01-01,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240101T161228_20240103T060102_1,2024-01-01,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240101T161228_20240103T060102_2,2024-01-01,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240101T161228_20240103T060102_3,2024-01-01,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240101T161228_20240103T060102_4,2024-01-01,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240101T175358_20240103T074105_0,2024-01-01,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240101T175358_20240103T074105_1,2024-01-01,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240101T175358_20240103T074105_2,2024-01-01,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240101T175358_20240103T074105_3,2024-01-01,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240101T175358_20240103T074105_4,2024-01-01,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240101T193528_20240103T092142_0,2024-01-01,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240101T193528_20240103T092142_1,2024-01-01,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240101T193528_20240103T092142_2,2024-01-01,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240101T193528_20240103T092142_3,2024-01-01,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240101T193528_20240103T092142_4,2024-01-01,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240101T211658_20240103T110111_0,2024-01-01,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240101T211658_20240103T110111_1,2024-01-01,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240101T211658_20240103T110111_2,2024-01-01,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240101T211658_20240103T110111_3,2024-01-01,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240101T211658_20240103T110111_4,2024-01-01,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240101T225828_20240103T124154_0,2024-01-01,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240101T225828_20240103T124154_1,2024-01-01,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240101T225828_20240103T124154_2,2024-01-01,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240101T225828_20240103T124154_3,2024-01-01,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240101T225828_20240103T124154_4,2024-01-01,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240102T003958_20240103T143120_0,2024-01-02,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240102T003958_20240103T143120_1,2024-01-02,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240102T003958_20240103T143120_2,2024-01-02,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240102T003958_20240103T143120_3,2024-01-02,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240102T003958_20240103T143120_4,2024-01-02,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240102T022128_20240103T161123_0,2024-01-02,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240102T022128_20240103T161123_1,2024-01-02,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240102T022128_20240103T161123_2,2024-01-02,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240102T022128_20240103T161123_3,2024-01-02,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240102T022128_20240103T161123_4,2024-01-02,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240102T040258_20240103T175126_0,2024-01-02,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240102T040258_20240103T175126_1,2024-01-02,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240102T040258_20240103T175126_2,2024-01-02,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240102T040258_20240103T175126_3,2024-01-02,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240102T040258_20240103T175126_4,2024-01-02,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240102T054428_20240103T193130_0,2024-01-02,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240102T054428_20240103T193130_1,2024-01-02,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240102T054428_20240103T193130_2,2024-01-02,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240102T054428_20240103T193130_3,2024-01-02,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240102T054428_20240103T193130_4,2024-01-02,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240102T072558_20240103T211133_0,2024-01-02,0.04765387937245548,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240102T072558_20240103T211133_1,2024-01-02,0.06193077282906162,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240102T072558_20240103T211133_2,2024-01-02,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240102T072558_20240103T211133_3,2024-01-02,0.04000455232825472,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240102T072558_20240103T211133_4,2024-01-02,0.04319837676500943,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240102T090729_20240103T225136_0,2024-01-02,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240102T090729_20240103T225136_1,2024-01-02,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240102T090729_20240103T225136_2,2024-01-02,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240102T090729_20240103T225136_3,2024-01-02,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240102T090729_20240103T225136_4,2024-01-02,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240102T104859_20240104T003211_0,2024-01-02,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240102T104859_20240104T003211_1,2024-01-02,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240102T104859_20240104T003211_2,2024-01-02,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240102T104859_20240104T003211_3,2024-01-02,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240102T104859_20240104T003211_4,2024-01-02,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240102T123029_20240104T022143_0,2024-01-02,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240102T123029_20240104T022143_1,2024-01-02,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240102T123029_20240104T022143_2,2024-01-02,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240102T123029_20240104T022143_3,2024-01-02,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240102T123029_20240104T022143_4,2024-01-02,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240102T141158_20240104T040146_0,2024-01-02,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240102T141158_20240104T040146_1,2024-01-02,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240102T141158_20240104T040146_2,2024-01-02,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240102T141158_20240104T040146_3,2024-01-02,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240102T141158_20240104T040146_4,2024-01-02,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240102T155328_20240104T054149_0,2024-01-02,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240102T155328_20240104T054149_1,2024-01-02,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240102T155328_20240104T054149_2,2024-01-02,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240102T155328_20240104T054149_3,2024-01-02,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240102T155328_20240104T054149_4,2024-01-02,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240102T173458_20240104T072152_0,2024-01-02,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240102T173458_20240104T072152_1,2024-01-02,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240102T173458_20240104T072152_2,2024-01-02,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240102T173458_20240104T072152_3,2024-01-02,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240102T173458_20240104T072152_4,2024-01-02,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240102T191628_20240104T090236_0,2024-01-02,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240102T191628_20240104T090236_1,2024-01-02,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240102T191628_20240104T090236_2,2024-01-02,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240102T191628_20240104T090236_3,2024-01-02,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240102T191628_20240104T090236_4,2024-01-02,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240102T205758_20240104T104158_0,2024-01-02,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240102T205758_20240104T104158_1,2024-01-02,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240102T205758_20240104T104158_2,2024-01-02,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240102T205758_20240104T104158_3,2024-01-02,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240102T205758_20240104T104158_4,2024-01-02,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240102T223929_20240104T122201_0,2024-01-02,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240102T223929_20240104T122201_1,2024-01-02,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240102T223929_20240104T122201_2,2024-01-02,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240102T223929_20240104T122201_3,2024-01-02,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240102T223929_20240104T122201_4,2024-01-02,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240103T002059_20240104T141242_0,2024-01-03,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240103T002059_20240104T141242_1,2024-01-03,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240103T002059_20240104T141242_2,2024-01-03,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240103T002059_20240104T141242_3,2024-01-03,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240103T002059_20240104T141242_4,2024-01-03,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240103T020228_20240104T155208_0,2024-01-03,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240103T020228_20240104T155208_1,2024-01-03,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240103T020228_20240104T155208_2,2024-01-03,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240103T020228_20240104T155208_3,2024-01-03,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240103T020228_20240104T155208_4,2024-01-03,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240103T034358_20240104T173211_0,2024-01-03,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240103T034358_20240104T173211_1,2024-01-03,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240103T034358_20240104T173211_2,2024-01-03,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240103T034358_20240104T173211_3,2024-01-03,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240103T034358_20240104T173211_4,2024-01-03,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240103T052528_20240104T191215_0,2024-01-03,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240103T052528_20240104T191215_1,2024-01-03,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240103T052528_20240104T191215_2,2024-01-03,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240103T052528_20240104T191215_3,2024-01-03,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240103T052528_20240104T191215_4,2024-01-03,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240103T070658_20240104T205219_0,2024-01-03,0.05913505641811098,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240103T070658_20240104T205219_1,2024-01-03,0.053082717076622356,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240103T070658_20240104T205219_2,2024-01-03,0.04408168778679119,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240103T070658_20240104T205219_3,2024-01-03,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240103T070658_20240104T205219_4,2024-01-03,0.0461468355551943,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240103T084829_20240104T223221_0,2024-01-03,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240103T084829_20240104T223221_1,2024-01-03,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240103T084829_20240104T223221_2,2024-01-03,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240103T084829_20240104T223221_3,2024-01-03,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240103T084829_20240104T223221_4,2024-01-03,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240103T102959_20240105T001226_0,2024-01-03,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240103T102959_20240105T001226_1,2024-01-03,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240103T102959_20240105T001226_2,2024-01-03,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240103T102959_20240105T001226_3,2024-01-03,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240103T102959_20240105T001226_4,2024-01-03,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240103T121129_20240105T020307_0,2024-01-03,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240103T121129_20240105T020307_1,2024-01-03,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240103T121129_20240105T020307_2,2024-01-03,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240103T121129_20240105T020307_3,2024-01-03,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240103T121129_20240105T020307_4,2024-01-03,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240103T135259_20240105T034232_0,2024-01-03,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240103T135259_20240105T034232_1,2024-01-03,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240103T135259_20240105T034232_2,2024-01-03,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240103T135259_20240105T034232_3,2024-01-03,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240103T135259_20240105T034232_4,2024-01-03,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240103T153428_20240105T052235_0,2024-01-03,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240103T153428_20240105T052235_1,2024-01-03,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240103T153428_20240105T052235_2,2024-01-03,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240103T153428_20240105T052235_3,2024-01-03,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240103T153428_20240105T052235_4,2024-01-03,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240103T171558_20240105T070239_0,2024-01-03,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240103T171558_20240105T070239_1,2024-01-03,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240103T171558_20240105T070239_2,2024-01-03,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240103T171558_20240105T070239_3,2024-01-03,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240103T171558_20240105T070239_4,2024-01-03,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240103T185728_20240105T084241_0,2024-01-03,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240103T185728_20240105T084241_1,2024-01-03,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240103T185728_20240105T084241_2,2024-01-03,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240103T185728_20240105T084241_3,2024-01-03,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240103T185728_20240105T084241_4,2024-01-03,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240103T203859_20240105T102322_0,2024-01-03,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240103T203859_20240105T102322_1,2024-01-03,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240103T203859_20240105T102322_2,2024-01-03,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240103T203859_20240105T102322_3,2024-01-03,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240103T203859_20240105T102322_4,2024-01-03,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240103T222029_20240105T120250_0,2024-01-03,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240103T222029_20240105T120250_1,2024-01-03,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240103T222029_20240105T120250_2,2024-01-03,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240103T222029_20240105T120250_3,2024-01-03,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240103T222029_20240105T120250_4,2024-01-03,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240104T000159_20240105T135332_0,2024-01-04,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240104T000159_20240105T135332_1,2024-01-04,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240104T000159_20240105T135332_2,2024-01-04,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240104T000159_20240105T135332_3,2024-01-04,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240104T000159_20240105T135332_4,2024-01-04,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240104T014329_20240105T153257_0,2024-01-04,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240104T014329_20240105T153257_1,2024-01-04,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240104T014329_20240105T153257_2,2024-01-04,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240104T014329_20240105T153257_3,2024-01-04,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240104T014329_20240105T153257_4,2024-01-04,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240104T032459_20240105T171301_0,2024-01-04,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240104T032459_20240105T171301_1,2024-01-04,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240104T032459_20240105T171301_2,2024-01-04,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240104T032459_20240105T171301_3,2024-01-04,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240104T032459_20240105T171301_4,2024-01-04,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240104T050629_20240105T185306_0,2024-01-04,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240104T050629_20240105T185306_1,2024-01-04,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240104T050629_20240105T185306_2,2024-01-04,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240104T050629_20240105T185306_3,2024-01-04,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240104T050629_20240105T185306_4,2024-01-04,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240104T064759_20240105T203308_0,2024-01-04,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240104T064759_20240105T203308_1,2024-01-04,0.04990138804149982,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240104T064759_20240105T203308_2,2024-01-04,0.04276272104530168,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240104T064759_20240105T203308_3,2024-01-04,0.04111848434218228,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240104T064759_20240105T203308_4,2024-01-04,0.042283345999946875,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240104T082929_20240105T221312_0,2024-01-04,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240104T082929_20240105T221312_1,2024-01-04,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240104T082929_20240105T221312_2,2024-01-04,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240104T082929_20240105T221312_3,2024-01-04,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240104T082929_20240105T221312_4,2024-01-04,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240104T101059_20240105T235317_0,2024-01-04,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240104T101059_20240105T235317_1,2024-01-04,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
