date,name,mean,.geo
2024-06-13,Chennai,0.0321714995680927,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
2024-06-13,Delhi,0.0399016321226179,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-06-13,Hyderabad,0.0377501235430608,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-06-14,Bangalore,0.0254108699430708,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
2024-06-14,Delhi,0.039271771199614405,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-06-14,Hyderabad,0.0390645044630422,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-06-14,Mumbai,0.0321014858782257,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
2024-06-15,Delhi,0.0382799426765528,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-06-15,Hyderabad,0.0390894209995777,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-06-16,Chennai,0.0334872230887435,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
2024-06-16,Delhi,0.0364329012932135,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-06-16,Hyderabad,0.0389402844368271,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-06-16,Mumbai,0.0321212099732956,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
2024-06-17,Bangalore,0.0243903116639659,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
2024-06-17,Chennai,0.0362064596840599,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
2024-06-17,Delhi,0.0375959735306255,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-06-17,Hyderabad,0.0383937651516625,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-06-17,Mumbai,0.0393615080117443,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
2024-06-18,Bangalore,0.0250305907338865,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
2024-06-18,Delhi,0.039269014400649,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-06-18,Hyderabad,0.0383263071218937,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-06-19,Bangalore,0.028012787060718,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
2024-06-19,Delhi,0.0330274017837817,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-06-20,Bangalore,0.0273996426303157,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
2024-06-20,Hyderabad,0.0332614156896436,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-06-21,Bangalore,0.0255902787203379,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
2024-06-21,Chennai,0.0356411798965257,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
2024-06-21,Mumbai,0.0305105019345691,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
2024-06-22,Chennai,0.0319188640159843,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
2024-06-22,Hyderabad,0.0324100713049727,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-06-22,Mumbai,0.0315470395964287,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
2024-06-23,Bangalore,0.0272769925508769,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
2024-06-23,Chennai,0.0279661380412086,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
2024-06-23,Delhi,0.0405108899638397,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-06-23,Mumbai,0.0381109512031406,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
2024-06-24,Hyderabad,0.0299936349416793,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-06-24,Mumbai,0.0366915640645461,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
2024-06-25,Bangalore,0.023571065733406,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
2024-06-25,Chennai,0.0288320986957293,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
2024-06-25,Delhi,0.05262744657957285,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-06-25,Hyderabad,0.0293289021825592,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-06-25,Mumbai,0.0379022351130522,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
2024-06-26,Hyderabad,0.0303374376696235,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-06-26,Mumbai,0.0313417232029985,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
2024-06-27,Delhi,0.0426124744002068,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-06-27,Mumbai,0.0344808523588841,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
2024-06-28,Bangalore,0.0241470219319316,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
2024-06-30,Delhi,0.04661751571872845,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-07-01,Delhi,0.0484058748405042,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-07-02,Chennai,0.0276191250600588,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
2024-07-02,Hyderabad,0.0289115576759082,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-07-03,Bangalore,0.0230327422460594,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
2024-07-03,Chennai,0.0330028065715583,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
2024-07-03,Hyderabad,0.0231046756252417,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-07-03,Mumbai,0.0304087634121151,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
2024-07-04,Mumbai,0.0293059494307296,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
2024-07-05,Bangalore,0.0247903797286835,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
2024-07-05,Hyderabad,0.0253269657685956,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-07-06,Mumbai,0.0268851961912772,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
2024-07-07,Chennai,0.033800084074675,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
2024-07-07,Hyderabad,0.0294157989779511,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-07-08,Chennai,0.0277132649066164,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
2024-07-09,Mumbai,0.0311346353817068,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
2024-07-10,Bangalore,0.0236899917682036,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
2024-07-10,Hyderabad,0.0294991759081237,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-07-10,Mumbai,0.0292860297470566,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
2024-07-11,Bangalore,0.0233368407934865,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
2024-07-11,Delhi,0.0402105909805578,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-07-11,Hyderabad,0.0281844133533763,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-07-12,Bangalore,0.0256538423815786,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
2024-07-12,Chennai,0.0325807835232498,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
2024-07-12,Hyderabad,0.0291720949332369,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-07-13,Bangalore,0.0212259462817811,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
2024-07-13,Delhi,0.0448402052748344,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-07-14,Delhi,0.0426188762070526,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-07-15,Hyderabad,0.0277143753719631,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-07-16,Delhi,0.037215134895621,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-07-16,Hyderabad,0.0274637584765544,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-07-17,Delhi,0.0377335511147988,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-07-17,Hyderabad,0.0267762065187029,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-07-17,Mumbai,0.0299786468530764,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
2024-07-20,Delhi,0.0414756879053905,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-07-23,Chennai,0.0289490059916199,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
2024-07-23,Delhi,0.0450216575625454,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
