system:index,fire_nov,fire_oct,hcho,lat,lon,u_component_of_wind_10m,v_component_of_wind_10m,.geo
553,,,0.0002911093615821744,31.9,75.55,-0.1842386119895511,-0.5543409883975984,"{""type"":""Point"",""coordinates"":[75.55,31.900000000000002]}"
554,,,0.0002850840592947779,31.9,75.7,-0.2734272513124677,-0.4958798203203413,"{""type"":""Point"",""coordinates"":[75.7,31.900000000000002]}"
555,,,0.0002162807418928892,31.9,75.85,-0.3628641002708011,-0.437492572598987,"{""type"":""Point"",""coordinates"":[75.85000000000001,31.900000000000002]}"
556,,,0.00020339661322664923,31.9,76.0,-0.3637175752056969,-0.3686591578854455,"{""type"":""Point"",""coordinates"":[76.0,31.900000000000002]}"
557,,,0.00025190895931063436,31.9,76.15,-0.2898304495546551,-0.38667537967364,"{""type"":""Point"",""coordinates"":[76.15,31.900000000000002]}"
558,,,0.0002258128154215668,31.9,76.3,-0.2122262828879885,-0.4914968179331884,"{""type"":""Point"",""coordinates"":[76.3,31.900000000000002]}"
559,,,0.00017382701537778296,31.9,76.45,-0.0804052650928497,-0.7080058104462096,"{""type"":""Point"",""coordinates"":[76.45,31.900000000000002]}"
560,,,0.00016386334863680154,31.9,76.6,-0.11302007900344,-0.716547002394994,"{""type"":""Point"",""coordinates"":[76.6,31.900000000000002]}"
561,,,0.00015487305884062693,31.9,76.75,-0.1557155271371205,-0.7382904377248551,"{""type"":""Point"",""coordinates"":[76.75,31.900000000000002]}"
562,,,0.00012160586613624026,31.9,76.9,-0.2167144013775719,-0.5922370387448204,"{""type"":""Point"",""coordinates"":[76.90000000000002,31.900000000000002]}"
563,,,0.00010457322779793224,31.9,77.05,-0.2493258244461483,-0.2810954100555843,"{""type"":""Point"",""coordinates"":[77.05,31.900000000000002]}"
564,,,0.00011876788822914808,31.9,77.2,-0.282314987315072,-0.2692864636580149,"{""type"":""Point"",""coordinates"":[77.2,31.900000000000002]}"
565,,,7.765977221631865e-05,31.9,77.35,-0.3585306041770512,-0.3040090249644385,"{""type"":""Point"",""coordinates"":[77.35,31.900000000000002]}"
566,,,9.411561583083694e-05,31.9,77.5,-0.2684664494461483,-0.3330119139618344,"{""type"":""Point"",""coordinates"":[77.5,31.900000000000002]}"
