system:index,date,dewpoint_temperature_2m,name,surface_pressure,temperature_2m,total_precipitation_sum,u_component_of_wind_10m,v_component_of_wind_10m,.geo
20241009_1,2024-10-09,297.4190896352132,Mumbai,100739.30322265625,300.76593017578125,0.0016882717609405518,-0.5108826955159506,-1.012744704882304,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20241009_2,2024-10-09,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20241009_3,2024-10-09,293.2722797393799,Bangalore,90932.67822265625,296.05312093098956,0.0034982264041900635,-1.1347840627034504,1.8363356987635295,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20241009_4,2024-10-09,294.73899523417157,Hyderabad,94964.13655598958,298.01991780598956,6.839632987976074E-4,-2.2605164845784507,1.3337722222010295,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20241010_0,2024-10-10,289.94157854715985,Delhi,98315.23942057292,298.9003206888835,8.626447538517823E-7,2.080540974934896,-1.6018190383911133,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20241010_1,2024-10-10,297.84196917215985,Mumbai,100559.48942057292,300.6997184753418,0.0018458946214536809,-0.6549326578776041,-1.4958620071411133,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20241010_2,2024-10-10,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20241010_3,2024-10-10,293.0476983388265,Bangalore,90820.82275390625,295.6455192565918,0.005243895815453925,-1.3149261474609375,1.2715940475463867,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20241010_4,2024-10-10,295.0630791982015,Hyderabad,94870.53108723958,297.2000439961751,0.00161534385546247,-2.4153900146484375,0.9944537480672201,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20241011_0,2024-10-11,290.0397663116455,Delhi,98310.45947265625,298.0915648142497,2.1536266103794333E-9,2.0939788818359375,-1.0637633005777996,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20241011_1,2024-10-11,297.7472044626872,Mumbai,100563.04280598958,300.8573525746663,0.006276222236863305,-0.3254547119140625,0.16206677754720053,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20241011_2,2024-10-11,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20241011_3,2024-10-11,293.2384154001872,Bangalore,90849.08447265625,295.834321975708,0.004416661627999474,-1.4572499593098958,1.3108704884847004,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20241011_4,2024-10-11,295.3717975616455,Hyderabad,94883.75113932292,297.2169717152913,0.010724636085740258,-2.466242472330729,1.273476282755534,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20241012_0,2024-10-12,290.7814362843831,Delhi,98403.59440104167,298.4412670135498,0.0,0.5404186248779297,-0.06386566162109375,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20241012_1,2024-10-12,298.1502513885498,Mumbai,100674.59440104167,300.7621491750081,0.015356943011283875,0.11374219258626302,0.5941747029622396,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20241012_2,2024-10-12,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20241012_3,2024-10-12,293.0820547739665,Bangalore,90917.21940104167,295.5183340708415,0.006512895226478577,-2.357327143351237,1.0514907836914062,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20241012_4,2024-10-12,295.3799877166748,Hyderabad,94952.63606770833,297.8794994354248,0.0022764205932617188,-2.4604358673095703,1.4284032185872395,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20241013_0,2024-10-13,290.7988471984863,Delhi,98482.28173828125,299.1918830871582,1.291870034947351E-6,-0.13828468322753906,-0.24825386206309,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20241013_1,2024-10-13,297.81235631306964,Mumbai,100793.11507161458,300.6802457173665,0.017149250148690953,-0.4193719228108724,0.50931449731191,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20241013_2,2024-10-13,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20241013_3,2024-10-13,293.1399116516113,Bangalore,90954.94840494792,296.0064989725749,0.0033628150214326524,-1.8607374827067058,0.7067428827285767,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20241013_4,2024-10-13,294.8276557922363,Hyderabad,94992.07340494792,298.2611376444499,1.7952465907455917E-4,-1.863504409790039,1.0395065546035767,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20241014_0,2024-10-14,289.8239402770996,Delhi,98511.03580729167,298.3400014241536,1.2874602361989673E-6,1.2509422302246094,-0.8176722129185995,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20241014_1,2024-10-14,297.8634096781413,Mumbai,100814.16080729167,300.8081817626953,0.027100956439880974,-0.2744483947753906,0.04918976624806722,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
