system:index,fire_nov,fire_oct,hcho,lat,lon,u_component_of_wind_10m,v_component_of_wind_10m,.geo
544,,,1.182179001637462E-4,31.75,77.35,-0.12844128939840527,-0.28261586361461216,"{""type"":""Point"",""coordinates"":[77.35,31.750000000000004]}"
545,,,3.8172337711171405E-5,31.75,77.5,-0.05463656120830109,-0.31079545617103577,"{""type"":""Point"",""coordinates"":[77.5,31.750000000000004]}"
546,,,3.004128099809389E-4,31.9,74.5,0.15928182800610863,-0.36735571821530666,"{""type"":""Point"",""coordinates"":[74.5,31.900000000000002]}"
547,,,3.102355725553041E-4,31.9,74.65,0.14414816101392108,-0.35572072201304966,"{""type"":""Point"",""coordinates"":[74.65000000000002,31.899999999999995]}"
548,,,2.9922141480236456E-4,31.9,74.8,0.09614231520228912,-0.33405222429169545,"{""type"":""Point"",""coordinates"":[74.8,31.900000000000002]}"
549,,,2.606777071236091E-4,31.9,74.95,0.07326532138718503,-0.35617068674829266,"{""type"":""Point"",""coordinates"":[74.95,31.900000000000002]}"
550,,,2.6071276185301375E-4,31.9,75.1,0.03907207051912946,-0.49629926747745945,"{""type"":""Point"",""coordinates"":[75.1,31.900000000000002]}"
551,,,2.600335076279508E-4,31.9,75.25,-0.022240795691808073,-0.5711887260278066,"{""type"":""Point"",""coordinates"":[75.25,31.900000000000002]}"
552,,,2.4856753487963884E-4,31.9,75.4,-0.06344189974996779,-0.5847887151771122,"{""type"":""Point"",""coordinates"":[75.4,31.900000000000002]}"
553,,,2.911093615821744E-4,31.9,75.55,-0.18423861198955113,-0.5543409883975984,"{""type"":""Point"",""coordinates"":[75.55,31.900000000000002]}"
554,,,2.850840592947779E-4,31.9,75.7,-0.27342725131246776,-0.49587982032034134,"{""type"":""Point"",""coordinates"":[75.7,31.900000000000002]}"
555,,,2.162807418928892E-4,31.9,75.85,-0.3628641002708011,-0.43749257259898705,"{""type"":""Point"",""coordinates"":[75.85000000000001,31.900000000000002]}"
556,,,2.0339661322664923E-4,31.9,76.0,-0.3637175752056969,-0.36865915788544557,"{""type"":""Point"",""coordinates"":[76.0,31.900000000000002]}"
557,,,2.5190895931063436E-4,31.9,76.15,-0.28983044955465515,-0.38667537967364,"{""type"":""Point"",""coordinates"":[76.15,31.900000000000002]}"
558,,,2.258128154215668E-4,31.9,76.3,-0.21222628288798853,-0.4914968179331884,"{""type"":""Point"",""coordinates"":[76.3,31.900000000000002]}"
559,,,1.7382701537778296E-4,31.9,76.45,-0.0804052650928497,-0.7080058104462096,"{""type"":""Point"",""coordinates"":[76.45,31.900000000000002]}"
560,,,1.6386334863680154E-4,31.9,76.6,-0.11302007900344001,-0.716547002394994,"{""type"":""Point"",""coordinates"":[76.6,31.900000000000002]}"
561,,,1.5487305884062693E-4,31.9,76.75,-0.15571552713712059,-0.7382904377248551,"{""type"":""Point"",""coordinates"":[76.75,31.900000000000002]}"
562,,,1.2160586613624026E-4,31.9,76.9,-0.21671440137757197,-0.5922370387448204,"{""type"":""Point"",""coordinates"":[76.90000000000002,31.900000000000002]}"
563,,,1.0457322779793223E-4,31.9,77.05,-0.24932582444614837,-0.28109541005558436,"{""type"":""Point"",""coordinates"":[77.05,31.900000000000002]}"
564,,,1.1876788822914807E-4,31.9,77.2,-0.282314987315072,-0.2692864636580149,"{""type"":""Point"",""coordinates"":[77.2,31.900000000000002]}"
565,,,7.765977221631865E-5,31.9,77.35,-0.35853060417705124,-0.3040090249644385,"{""type"":""Point"",""coordinates"":[77.35,31.900000000000002]}"
566,,,9.411561583083694E-5,31.9,77.5,-0.26846644944614834,-0.33301191396183444,"{""type"":""Point"",""coordinates"":[77.5,31.900000000000002]}"
